,product_category(1),product_category(2),product_category(3),product_category(4),product_category(5),product_category(6)
69475,0,0,0,0,0,0
69476,3,49,127,106,38,0
69477,1,29,207,0,0,0
69478,0,0,0,0,0,0
69479,1,9,66,0,0,0
69480,4,4,3,0,0,0
69481,4,5,125,0,0,0
69482,14,82,178,290,124,0
69483,3,8,7,0,0,0
69484,0,0,0,0,0,0
69485,8,15,15,0,0,0
69486,0,0,0,0,0,0
69487,1,23,40,0,0,0
69488,0,0,0,0,0,0
69489,3,3,2,2,0,0
69490,4,38,144,122,0,0
69491,0,0,0,0,0,0
69492,0,0,0,0,0,0
69493,0,0,0,0,0,0
69494,0,0,0,0,0,0
69495,0,0,0,0,0,0
69496,0,0,0,0,0,0
69497,3,12,67,84,43,0
69498,3,16,16,0,0,0
69499,8,15,15,0,0,0
69500,0,0,0,0,0,0
69501,0,0,0,0,0,0
69502,8,11,135,135,0,0
69503,0,0,0,0,0,0
69504,0,0,0,0,0,0
69505,1,9,73,0,0,0
69506,3,8,7,0,0,0
69507,8,36,44,0,0,0
69508,0,0,0,0,0,0
69509,0,0,0,0,0,0
69510,1,1,0,0,0,0
69511,3,3,2,2,0,0
69512,1,81,304,0,0,0
69513,0,0,0,0,0,0
69514,0,0,0,0,0,0
69515,1,1,0,0,0,0
69516,11,87,201,0,0,0
69517,8,34,41,23,0,0
69518,0,0,0,0,0,0
69519,9,31,54,50,0,0
69520,0,0,0,0,0,0
69521,4,42,63,73,0,0
69522,0,0,0,0,0,0
69523,1,1,0,0,0,0
69524,4,42,63,182,63,0
69525,0,0,0,0,0,0
69526,0,0,0,0,0,0
69527,3,8,77,0,0,0
69528,9,31,84,66,0,0
69529,1,1,0,0,0,0
69530,3,3,2,2,0,0
69531,0,0,0,0,0,0
69532,3,12,67,84,43,0
69533,0,0,0,0,0,0
69534,0,0,0,0,0,0
69535,0,0,0,0,0,0
69536,0,0,0,0,0,0
69537,0,0,0,0,0,0
69538,3,3,2,2,0,0
69539,0,0,0,0,0,0
69540,0,0,0,0,0,0
69541,1,9,65,148,0,0
69542,0,0,0,0,0,0
69543,16,51,0,0,0,0
69544,0,0,0,0,0,0
69545,0,0,0,0,0,0
69546,1,9,8,0,0,0
69547,4,14,59,41,34,0
69548,0,0,0,0,0,0
69549,0,0,0,0,0,0
69550,1,1,0,0,0,0
69551,3,8,7,0,0,0
69552,3,8,7,0,0,0
69553,3,12,270,274,0,0
69554,1,29,423,0,0,0
69555,4,4,217,0,0,0
69556,4,5,133,115,0,0
69557,9,31,80,196,0,0
69558,10,25,45,51,12,1
69559,0,0,0,0,0,0
69560,0,0,0,0,0,0
69561,1,1,0,0,0,0
69562,4,14,13,112,0,0
69563,0,0,0,0,0,0
69564,0,0,0,0,0,0
69565,9,31,89,192,0,0
69566,0,0,0,0,0,0
69567,10,25,24,53,13,0
69568,8,11,135,116,0,0
69569,4,4,3,0,0,0
69570,0,0,0,0,0,0
69571,3,12,307,0,0,0
69572,0,0,0,0,0,0
69573,0,0,0,0,0,0
69574,4,14,13,101,0,0
69575,3,3,2,2,0,0
69576,9,31,54,50,0,0
69577,0,0,0,0,0,0
69578,8,56,99,0,0,0
69579,3,3,2,5,1,0
69580,1,9,49,31,0,0
69581,0,0,0,0,0,0
69582,1,1,0,0,0,0
69583,0,0,0,0,0,0
69584,2,2,47,91,0,0
69585,3,49,127,106,38,0
69586,0,0,0,0,0,0
69587,0,0,0,0,0,0
69588,0,0,0,0,0,0
69589,0,0,0,0,0,0
69590,0,0,0,0,0,0
69591,0,0,0,0,0,0
69592,13,35,243,337,0,0
69593,0,0,0,0,0,0
69594,1,9,14,0,0,0
69595,0,0,0,0,0,0
69596,4,14,13,11,0,0
69597,5,6,103,0,0,0
69598,0,0,0,0,0,0
69599,3,16,16,0,0,0
69600,0,0,0,0,0,0
69601,0,0,0,0,0,0
69602,8,24,23,0,0,0
69603,0,0,0,0,0,0
69604,3,3,2,2,0,0
69605,0,0,0,0,0,0
69606,6,19,0,0,0,0
69607,0,0,0,0,0,0
69608,3,12,67,84,71,0
69609,0,0,0,0,0,0
69610,0,0,0,0,0,0
69611,0,0,0,0,0,0
69612,0,0,0,0,0,0
69613,0,0,0,0,0,0
69614,0,0,0,0,0,0
69615,0,0,0,0,0,0
69616,0,0,0,0,0,0
69617,0,0,0,0,0,0
69618,0,0,0,0,0,0
69619,11,27,301,279,0,0
69620,8,37,0,0,0,0
69621,0,0,0,0,0,0
69622,1,9,53,118,0,0
69623,4,5,599,0,0,0
69624,2,20,19,137,0,0
69625,0,0,0,0,0,0
69626,1,9,8,0,0,0
69627,0,0,0,0,0,0
69628,2,20,142,121,0,0
69629,0,0,0,0,0,0
69630,11,27,568,0,0,0
69631,0,0,0,0,0,0
69632,0,0,0,0,0,0
69633,0,0,0,0,0,0
69634,0,0,0,0,0,0
69635,1,1,0,0,0,0
69636,0,0,0,0,0,0
69637,4,5,133,115,0,0
69638,0,0,0,0,0,0
69639,3,3,2,2,0,0
69640,4,14,13,79,0,0
69641,2,2,9,32,0,0
69642,4,42,63,73,0,0
69643,0,0,0,0,0,0
69644,3,3,2,2,0,0
69645,0,0,0,0,0,0
69646,6,21,0,0,0,0
69647,0,0,0,0,0,0
69648,3,3,2,5,1,0
69649,10,25,45,51,12,1
69650,8,36,44,0,0,0
69651,0,0,0,0,0,0
69652,3,16,297,273,0,0
69653,2,20,19,137,0,0
69654,1,9,14,0,0,0
69655,0,0,0,0,0,0
69656,0,0,0,0,0,0
69657,4,14,13,6,0,0
69658,1,1,0,0,0,0
69659,0,0,0,0,0,0
69660,4,14,13,25,0,0
69661,4,14,13,11,0,0
69662,5,6,103,0,0,0
69663,4,5,72,126,0,0
69664,3,12,67,54,62,0
69665,0,0,0,0,0,0
69666,3,49,87,0,0,0
69667,0,0,0,0,0,0
69668,0,0,0,0,0,0
69669,0,0,0,0,0,0
69670,8,37,0,0,0,0
69671,10,25,211,183,64,0
69672,12,30,130,331,0,0
69673,0,0,0,0,0,0
69674,4,42,63,139,0,0
69675,0,0,0,0,0,0
69676,3,3,2,2,0,0
69677,1,1,0,0,0,0
69678,3,12,105,108,0,0
69679,0,0,0,0,0,0
69680,0,0,0,0,0,0
69681,1,1,0,0,0,0
69682,17,55,218,188,0,0
69683,0,0,0,0,0,0
69684,0,0,0,0,0,0
69685,3,8,57,0,0,0
69686,1,9,66,0,0,0
69687,0,0,0,0,0,0
69688,0,0,0,0,0,0
69689,0,0,0,0,0,0
69690,0,0,0,0,0,0
69691,1,29,179,0,0,0
69692,1,1,0,0,0,0
69693,3,8,7,0,0,0
69694,3,18,18,612,279,0
69695,0,0,0,0,0,0
69696,0,0,0,0,0,0
69697,0,0,0,0,0,0
69698,3,3,2,5,1,0
69699,0,0,0,0,0,0
69700,0,0,0,0,0,0
69701,4,42,63,73,0,0
69702,0,0,0,0,0,0
69703,5,39,51,0,0,0
69704,0,0,0,0,0,0
69705,0,0,0,0,0,0
69706,3,3,2,5,31,0
69707,0,0,0,0,0,0
69708,0,0,0,0,0,0
69709,1,1,0,0,0,0
69710,1,9,66,0,0,0
69711,2,2,1,75,46,9
69712,0,0,0,0,0,0
69713,3,3,2,2,0,0
69714,0,0,0,0,0,0
69715,3,8,7,0,0,0
69716,0,0,0,0,0,0
69717,6,21,0,0,0,0
69718,4,14,13,83,0,0
69719,3,3,2,2,0,0
69720,0,0,0,0,0,0
69721,11,88,553,0,0,0
69722,0,0,0,0,0,0
69723,0,0,0,0,0,0
69724,1,17,17,0,0,0
69725,1,1,0,0,0,0
69726,9,31,258,328,0,0
69727,0,0,0,0,0,0
69728,0,0,0,0,0,0
69729,14,82,178,147,111,40
69730,12,30,37,96,0,0
69731,2,2,47,27,0,0
69732,20,94,229,359,0,0
69733,0,0,0,0,0,0
69734,0,0,0,0,0,0
69735,0,0,0,0,0,0
69736,8,15,15,0,0,0
69737,0,0,0,0,0,0
69738,9,31,237,0,0,0
69739,4,42,63,73,0,0
69740,5,22,506,0,0,0
69741,2,2,1,9,321,0
69742,0,0,0,0,0,0
69743,1,1,0,0,0,0
69744,0,0,0,0,0,0
69745,5,39,321,0,0,0
69746,4,28,33,18,0,0
69747,0,0,0,0,0,0
69748,0,0,0,0,0,0
69749,0,0,0,0,0,0
69750,9,31,39,22,0,0
69751,1,17,192,0,0,0
69752,0,0,0,0,0,0
69753,10,25,45,181,0,0
69754,8,50,230,0,0,0
69755,0,0,0,0,0,0
69756,0,0,0,0,0,0
69757,3,3,2,2,0,0
69758,0,0,0,0,0,0
69759,17,65,251,712,0,0
69760,3,3,2,5,39,0
69761,9,31,461,516,0,0
69762,0,0,0,0,0,0
69763,15,46,252,552,0,0
69764,0,0,0,0,0,0
69765,0,0,0,0,0,0
69766,3,3,2,2,0,0
69767,1,9,65,241,0,0
69768,0,0,0,0,0,0
69769,4,14,59,41,34,0
69770,4,38,144,122,0,0
69771,0,0,0,0,0,0
69772,0,0,0,0,0,0
69773,4,4,3,0,0,0
69774,0,0,0,0,0,0
69775,4,14,335,340,0,0
69776,4,38,144,764,0,0
69777,0,0,0,0,0,0
69778,0,0,0,0,0,0
69779,0,0,0,0,0,0
69780,0,0,0,0,0,0
69781,1,9,55,37,0,0
69782,1,9,53,35,0,0
69783,0,0,0,0,0,0
69784,0,0,0,0,0,0
69785,0,0,0,0,0,0
69786,1,9,157,0,0,0
69787,0,0,0,0,0,0
69788,4,38,311,288,123,0
69789,0,0,0,0,0,0
69790,0,0,0,0,0,0
69791,0,0,0,0,0,0
69792,0,0,0,0,0,0
69793,1,9,14,0,0,0
69794,0,0,0,0,0,0
69795,0,0,0,0,0,0
69796,8,36,379,397,0,0
69797,0,0,0,0,0,0
69798,1,23,22,0,0,0
69799,3,78,0,0,0,0
69800,10,25,211,183,64,0
69801,0,0,0,0,0,0
69802,1,9,8,0,0,0
69803,0,0,0,0,0,0
69804,0,0,0,0,0,0
69805,5,45,245,0,0,0
69806,0,0,0,0,0,0
69807,1,9,49,31,0,0
69808,0,0,0,0,0,0
69809,4,5,26,48,0,0
69810,1,9,53,35,0,0
69811,0,0,0,0,0,0
69812,4,14,13,8,30,0
69813,11,64,180,511,0,0
69814,0,0,0,0,0,0
69815,0,0,0,0,0,0
69816,2,2,47,91,0,0
69817,0,0,0,0,0,0
69818,17,55,218,280,119,0
69819,11,27,327,0,0,0
69820,0,0,0,0,0,0
69821,0,0,0,0,0,0
69822,12,30,333,0,0,0
69823,0,0,0,0,0,0
69824,0,0,0,0,0,0
69825,1,9,66,0,0,0
69826,8,15,15,0,0,0
69827,2,2,287,518,0,0
69828,12,30,130,208,0,0
69829,0,0,0,0,0,0
69830,0,0,0,0,0,0
69831,0,0,0,0,0,0
69832,0,0,0,0,0,0
69833,3,3,2,5,1,0
69834,0,0,0,0,0,0
69835,0,0,0,0,0,0
69836,0,0,0,0,0,0
69837,0,0,0,0,0,0
69838,0,0,0,0,0,0
69839,4,28,33,18,0,0
69840,12,30,37,65,33,22
69841,12,30,130,208,0,0
69842,0,0,0,0,0,0
69843,1,9,65,292,0,0
69844,0,0,0,0,0,0
69845,2,20,19,137,0,0
69846,0,0,0,0,0,0
69847,4,38,398,842,0,0
69848,3,3,2,2,0,0
69849,0,0,0,0,0,0
69850,1,1,0,0,0,0
69851,0,0,0,0,0,0
69852,1,9,65,49,0,0
69853,6,74,0,0,0,0
69854,0,0,0,0,0,0
69855,2,2,1,9,96,0
69856,6,74,0,0,0,0
69857,4,38,144,157,0,0
69858,0,0,0,0,0,0
69859,0,0,0,0,0,0
69860,8,11,10,0,0,0
69861,0,0,0,0,0,0
69862,0,0,0,0,0,0
69863,0,0,0,0,0,0
69864,0,0,0,0,0,0
69865,0,0,0,0,0,0
69866,0,0,0,0,0,0
69867,0,0,0,0,0,0
69868,4,28,175,238,0,0
69869,8,15,15,0,0,0
69870,6,21,0,0,0,0
69871,0,0,0,0,0,0
69872,8,11,10,0,0,0
69873,0,0,0,0,0,0
69874,3,3,2,2,0,0
69875,0,0,0,0,0,0
69876,3,18,18,26,0,0
69877,4,14,116,247,0,0
69878,15,46,650,0,0,0
69879,0,0,0,0,0,0
69880,8,11,10,0,0,0
69881,0,0,0,0,0,0
69882,12,92,220,189,70,0
69883,3,3,2,2,0,0
69884,0,0,0,0,0,0
69885,4,28,175,753,0,0
69886,0,0,0,0,0,0
69887,1,1,0,0,0,0
69888,0,0,0,0,0,0
69889,8,11,35,0,0,0
69890,0,0,0,0,0,0
69891,14,82,178,147,54,24
69892,1,1,0,0,0,0
69893,17,65,251,541,0,0
69894,8,84,187,0,0,0
69895,0,0,0,0,0,0
69896,3,12,105,87,0,0
69897,15,46,368,0,0,0
69898,0,0,0,0,0,0
69899,0,0,0,0,0,0
69900,0,0,0,0,0,0
69901,0,0,0,0,0,0
69902,1,9,8,0,0,0
69903,0,0,0,0,0,0
69904,3,49,573,0,0,0
69905,0,0,0,0,0,0
69906,1,1,0,0,0,0
69907,3,8,7,0,0,0
69908,0,0,0,0,0,0
69909,3,8,57,0,0,0
69910,0,0,0,0,0,0
69911,4,26,29,16,10,0
69912,0,0,0,0,0,0
69913,0,0,0,0,0,0
69914,4,5,79,61,0,0
69915,0,0,0,0,0,0
69916,12,30,37,65,68,0
69917,0,0,0,0,0,0
69918,0,0,0,0,0,0
69919,0,0,0,0,0,0
69920,0,0,0,0,0,0
69921,3,12,67,54,62,0
69922,0,0,0,0,0,0
69923,6,74,0,0,0,0
69924,4,42,63,239,0,0
69925,0,0,0,0,0,0
69926,0,0,0,0,0,0
69927,0,0,0,0,0,0
69928,0,0,0,0,0,0
69929,0,0,0,0,0,0
69930,4,14,13,83,0,0
69931,3,3,2,2,0,0
69932,0,0,0,0,0,0
69933,3,8,57,0,0,0
69934,17,55,218,280,119,0
69935,0,0,0,0,0,0
69936,0,0,0,0,0,0
69937,9,31,84,66,0,0
69938,5,39,51,0,0,0
69939,2,20,232,203,0,0
69940,0,0,0,0,0,0
69941,0,0,0,0,0,0
69942,0,0,0,0,0,0
69943,1,9,66,0,0,0
69944,0,0,0,0,0,0
69945,0,0,0,0,0,0
69946,5,6,5,0,0,0
69947,1,1,0,0,0,0
69948,8,50,88,0,0,0
69949,5,40,182,0,0,0
69950,3,8,77,0,0,0
69951,0,0,0,0,0,0
69952,10,25,211,183,64,0
69953,0,0,0,0,0,0
69954,0,0,0,0,0,0
69955,0,0,0,0,0,0
69956,10,25,45,51,12,1
69957,4,14,38,186,66,0
69958,0,0,0,0,0,0
69959,4,14,59,41,341,0
69960,8,15,117,0,0,0
69961,0,0,0,0,0,0
69962,3,60,395,0,0,0
69963,0,0,0,0,0,0
69964,3,3,2,2,0,0
69965,5,40,52,34,0,0
69966,4,14,59,41,35,0
69967,0,0,0,0,0,0
69968,4,42,63,73,0,0
69969,0,0,0,0,0,0
69970,5,59,107,0,0,0
69971,2,20,19,137,0,0
69972,8,11,102,0,0,0
69973,1,1,0,0,0,0
69974,0,0,0,0,0,0
69975,1,17,143,0,0,0
69976,0,0,0,0,0,0
69977,1,1,0,0,0,0
69978,1,9,66,0,0,0
69979,12,30,37,107,0,0
69980,0,0,0,0,0,0
69981,0,0,0,0,0,0
69982,1,1,0,0,0,0
69983,5,39,62,0,0,0
69984,0,0,0,0,0,0
69985,0,0,0,0,0,0
69986,0,0,0,0,0,0
69987,0,0,0,0,0,0
69988,0,0,0,0,0,0
69989,12,30,37,20,47,0
69990,0,0,0,0,0,0
69991,0,0,0,0,0,0
69992,0,0,0,0,0,0
69993,0,0,0,0,0,0
69994,8,36,379,397,0,0
69995,5,45,245,0,0,0
69996,0,0,0,0,0,0
69997,3,8,77,0,0,0
69998,1,9,73,0,0,0
69999,3,12,67,54,62,0
70000,0,0,0,0,0,0
70001,0,0,0,0,0,0
70002,0,0,0,0,0,0
70003,4,26,29,16,91,0
70004,11,27,265,0,0,0
70005,1,29,318,759,0,0
70006,3,49,127,106,38,0
70007,0,0,0,0,0,0
70008,0,0,0,0,0,0
70009,1,9,49,300,0,0
70010,0,0,0,0,0,0
70011,16,51,0,0,0,0
70012,14,82,178,151,55,7
70013,2,20,19,137,0,0
70014,10,105,275,261,106,0
70015,1,9,8,0,0,0
70016,1,23,22,0,0,0
70017,13,35,403,430,0,0
70018,8,84,187,0,0,0
70019,0,0,0,0,0,0
70020,5,53,104,0,0,0
70021,0,0,0,0,0,0
70022,1,1,0,0,0,0
70023,9,31,54,97,0,0
70024,0,0,0,0,0,0
70025,0,0,0,0,0,0
70026,0,0,0,0,0,0
70027,10,25,45,89,0,0
70028,1,17,143,0,0,0
70029,3,12,78,60,0,0
70030,8,11,28,0,0,0
70031,0,0,0,0,0,0
70032,2,2,1,9,15,0
70033,8,24,23,0,0,0
70034,0,0,0,0,0,0
70035,0,0,0,0,0,0
70036,4,14,13,11,0,0
70037,3,3,2,2,0,0
70038,0,0,0,0,0,0
70039,11,77,357,0,0,0
70040,9,31,54,143,0,0
70041,11,64,244,0,0,0
70042,0,0,0,0,0,0
70043,4,42,63,73,0,0
70044,4,42,63,73,0,0
70045,0,0,0,0,0,0
70046,8,56,99,0,0,0
70047,0,0,0,0,0,0
70048,0,0,0,0,0,0
70049,3,49,127,106,292,0
70050,3,3,2,5,31,0
70051,1,1,0,0,0,0
70052,4,26,29,16,10,0
70053,0,0,0,0,0,0
70054,5,53,104,0,0,0
70055,2,2,1,98,0,0
70056,8,63,249,0,0,0
70057,0,0,0,0,0,0
70058,0,0,0,0,0,0
70059,0,0,0,0,0,0
70060,4,14,116,247,0,0
70061,0,0,0,0,0,0
70062,3,12,78,60,0,0
70063,0,0,0,0,0,0
70064,0,0,0,0,0,0
70065,4,14,13,25,0,0
70066,3,12,270,274,0,0
70067,0,0,0,0,0,0
70068,1,9,65,131,0,0
70069,3,78,0,0,0,0
70070,0,0,0,0,0,0
70071,8,24,23,0,0,0
70072,1,1,0,0,0,0
70073,0,0,0,0,0,0
70074,0,0,0,0,0,0
70075,8,11,28,0,0,0
70076,0,0,0,0,0,0
70077,0,0,0,0,0,0
70078,0,0,0,0,0,0
70079,0,0,0,0,0,0
70080,1,9,8,0,0,0
70081,0,0,0,0,0,0
70082,0,0,0,0,0,0
70083,0,0,0,0,0,0
70084,0,0,0,0,0,0
70085,1,1,0,0,0,0
70086,0,0,0,0,0,0
70087,8,36,44,0,0,0
70088,12,111,651,813,0,0
70089,0,0,0,0,0,0
70090,4,14,13,11,0,0
70091,0,0,0,0,0,0
70092,1,9,8,0,0,0
70093,0,0,0,0,0,0
70094,0,0,0,0,0,0
70095,0,0,0,0,0,0
70096,4,14,13,338,0,0
70097,1,9,157,0,0,0
70098,3,3,2,2,0,0
70099,0,0,0,0,0,0
70100,4,14,13,217,0,0
70101,3,3,2,5,1,0
70102,0,0,0,0,0,0
70103,4,14,13,83,0,0
70104,4,14,13,63,0,0
70105,6,21,0,0,0,0
70106,6,21,0,0,0,0
70107,2,2,70,454,0,0
70108,3,3,2,2,0,0
70109,9,31,84,120,0,0
70110,0,0,0,0,0,0
70111,0,0,0,0,0,0
70112,5,45,68,0,0,0
70113,0,0,0,0,0,0
70114,0,0,0,0,0,0
70115,0,0,0,0,0,0
70116,8,24,46,0,0,0
70117,0,0,0,0,0,0
70118,0,0,0,0,0,0
70119,0,0,0,0,0,0
70120,4,5,26,14,0,0
70121,4,14,13,268,0,0
70122,2,2,9,142,0,0
70123,0,0,0,0,0,0
70124,0,0,0,0,0,0
70125,11,64,180,277,0,0
70126,9,31,80,196,0,0
70127,1,9,66,0,0,0
70128,0,0,0,0,0,0
70129,0,0,0,0,0,0
70130,2,2,47,27,0,0
70131,0,0,0,0,0,0
70132,2,2,1,9,8,0
70133,8,24,23,0,0,0
70134,0,0,0,0,0,0
70135,8,56,328,0,0,0
70136,4,38,58,496,402,0
70137,0,0,0,0,0,0
70138,4,14,13,83,0,0
70139,0,0,0,0,0,0
70140,5,39,51,0,0,0
70141,0,0,0,0,0,0
70142,0,0,0,0,0,0
70143,3,18,18,26,0,0
70144,0,0,0,0,0,0
70145,4,38,48,30,0,0
70146,1,1,0,0,0,0
70147,0,0,0,0,0,0
70148,0,0,0,0,0,0
70149,0,0,0,0,0,0
70150,0,0,0,0,0,0
70151,0,0,0,0,0,0
70152,15,46,305,421,0,0
70153,0,0,0,0,0,0
70154,0,0,0,0,0,0
70155,8,36,379,397,0,0
70156,4,14,13,11,0,0
70157,0,0,0,0,0,0
70158,12,30,37,28,104,0
70159,1,9,8,0,0,0
70160,1,9,66,0,0,0
70161,0,0,0,0,0,0
70162,5,39,51,0,0,0
70163,0,0,0,0,0,0
70164,1,1,0,0,0,0
70165,1,1,0,0,0,0
70166,0,0,0,0,0,0
70167,0,0,0,0,0,0
70168,0,0,0,0,0,0
70169,1,29,179,0,0,0
70170,10,25,45,51,12,1
70171,2,2,70,221,84,0
70172,2,2,1,9,3,0
70173,0,0,0,0,0,0
70174,2,2,47,27,0,0
70175,0,0,0,0,0,0
70176,4,14,158,403,177,0
70177,14,82,178,147,187,34
70178,0,0,0,0,0,0
70179,1,1,0,0,0,0
70180,3,3,2,5,31,0
70181,4,38,58,159,57,0
70182,0,0,0,0,0,0
70183,5,45,245,0,0,0
70184,0,0,0,0,0,0
70185,3,8,7,0,0,0
70186,20,104,660,0,0,0
70187,11,66,608,0,0,0
70188,2,2,47,302,0,0
70189,0,0,0,0,0,0
70190,4,38,58,40,0,0
70191,3,3,2,2,0,0
70192,1,9,49,31,0,0
70193,10,25,45,24,0,0
70194,0,0,0,0,0,0
70195,0,0,0,0,0,0
70196,1,9,65,90,0,0
70197,0,0,0,0,0,0
70198,0,0,0,0,0,0
70199,2,20,19,137,0,0
70200,9,31,164,0,0,0
70201,12,30,361,377,0,0
70202,0,0,0,0,0,0
70203,0,0,0,0,0,0
70204,0,0,0,0,0,0
70205,0,0,0,0,0,0
70206,0,0,0,0,0,0
70207,0,0,0,0,0,0
70208,0,0,0,0,0,0
70209,9,31,54,50,0,0
70210,1,1,0,0,0,0
70211,0,0,0,0,0,0
70212,1,29,207,0,0,0
70213,0,0,0,0,0,0
70214,0,0,0,0,0,0
70215,3,3,2,2,0,0
70216,5,6,261,0,0,0
70217,3,12,67,80,29,0
70218,4,14,13,11,0,0
70219,5,6,103,0,0,0
70220,3,78,0,0,0,0
70221,0,0,0,0,0,0
70222,0,0,0,0,0,0
70223,11,64,235,0,0,0
70224,2,2,9,32,0,0
70225,0,0,0,0,0,0
70226,9,31,54,50,0,0
70227,0,0,0,0,0,0
70228,0,0,0,0,0,0
70229,7,10,0,0,0,0
70230,19,99,421,0,0,0
70231,1,1,0,0,0,0
70232,0,0,0,0,0,0
70233,6,21,0,0,0,0
70234,0,0,0,0,0,0
70235,8,84,187,0,0,0
70236,0,0,0,0,0,0
70237,0,0,0,0,0,0
70238,0,0,0,0,0,0
70239,0,0,0,0,0,0
70240,8,11,10,0,0,0
70241,0,0,0,0,0,0
70242,2,2,279,263,0,0
70243,4,47,74,149,0,0
70244,4,14,13,8,2,0
70245,1,9,8,0,0,0
70246,0,0,0,0,0,0
70247,9,31,54,143,0,0
70248,8,63,249,0,0,0
70249,0,0,0,0,0,0
70250,0,0,0,0,0,0
70251,8,15,15,0,0,0
70252,3,12,78,297,0,0
70253,5,22,151,0,0,0
70254,0,0,0,0,0,0
70255,4,47,110,0,0,0
70256,1,1,0,0,0,0
70257,8,34,227,0,0,0
70258,1,9,339,465,0,0
70259,0,0,0,0,0,0
70260,3,3,2,2,0,0
70261,0,0,0,0,0,0
70262,5,45,173,0,0,0
70263,0,0,0,0,0,0
70264,0,0,0,0,0,0
70265,0,0,0,0,0,0
70266,5,6,103,0,0,0
70267,0,0,0,0,0,0
70268,0,0,0,0,0,0
70269,0,0,0,0,0,0
70270,5,39,62,0,0,0
70271,0,0,0,0,0,0
70272,4,75,641,0,0,0
70273,1,9,14,0,0,0
70274,0,0,0,0,0,0
70275,0,0,0,0,0,0
70276,5,6,103,0,0,0
70277,3,12,78,297,0,0
70278,8,15,15,0,0,0
70279,0,0,0,0,0,0
70280,3,3,2,2,0,0
70281,3,18,18,26,0,0
70282,11,64,241,211,0,0
70283,3,3,2,2,0,0
70284,3,3,2,2,0,0
70285,0,0,0,0,0,0
70286,0,0,0,0,0,0
70287,1,1,0,0,0,0
70288,2,2,1,98,0,0
70289,0,0,0,0,0,0
70290,0,0,0,0,0,0
70291,0,0,0,0,0,0
70292,3,3,2,5,1,0
70293,0,0,0,0,0,0
70294,1,1,0,0,0,0
70295,0,0,0,0,0,0
70296,9,31,84,66,0,0
70297,1,9,49,31,0,0
70298,0,0,0,0,0,0
70299,0,0,0,0,0,0
70300,9,31,80,64,0,0
70301,3,3,2,5,1,0
70302,0,0,0,0,0,0
70303,4,5,667,0,0,0
70304,2,20,19,137,0,0
70305,4,14,13,176,0,0
70306,4,14,13,63,0,0
70307,0,0,0,0,0,0
70308,8,11,10,0,0,0
70309,0,0,0,0,0,0
70310,3,8,77,0,0,0
70311,0,0,0,0,0,0
70312,4,14,158,403,177,0
70313,1,1,0,0,0,0
70314,4,26,656,0,0,0
70315,4,14,13,11,0,0
70316,0,0,0,0,0,0
70317,0,0,0,0,0,0
70318,0,0,0,0,0,0
70319,1,9,53,35,0,0
70320,2,2,70,221,84,0
70321,0,0,0,0,0,0
70322,12,30,130,138,0,0
70323,5,40,209,0,0,0
70324,2,2,1,9,3,0
70325,0,0,0,0,0,0
70326,3,49,127,106,38,0
70327,6,21,0,0,0,0
70328,0,0,0,0,0,0
70329,11,66,608,0,0,0
70330,3,0,0,0,0,0
70331,8,15,15,0,0,0
70332,3,12,67,84,203,0
70333,0,0,0,0,0,0
70334,5,39,51,0,0,0
70335,15,46,305,421,0,0
70336,1,1,0,0,0,0
70337,0,0,0,0,0,0
70338,0,0,0,0,0,0
70339,0,0,0,0,0,0
70340,4,28,33,295,0,0
70341,2,2,47,74,122,0
70342,0,0,0,0,0,0
70343,0,0,0,0,0,0
70344,4,14,59,41,341,0
70345,1,1,0,0,0,0
70346,2,2,47,74,19,0
70347,11,27,450,843,0,0
70348,4,26,152,209,80,0
70349,0,0,0,0,0,0
70350,0,0,0,0,0,0
70351,0,0,0,0,0,0
70352,3,3,2,2,0,0
70353,0,0,0,0,0,0
70354,0,0,0,0,0,0
70355,15,46,252,521,0,0
70356,0,0,0,0,0,0
70357,2,2,70,221,84,0
70358,5,40,316,0,0,0
70359,3,3,2,2,0,0
70360,12,30,130,138,0,0
70361,0,0,0,0,0,0
70362,0,0,0,0,0,0
70363,8,50,91,0,0,0
70364,5,73,149,0,0,0
70365,4,4,3,0,0,0
70366,0,0,0,0,0,0
70367,4,14,69,821,0,0
70368,4,28,33,295,0,0
70369,4,5,82,0,0,0
70370,0,0,0,0,0,0
70371,0,0,0,0,0,0
70372,8,24,23,0,0,0
70373,8,11,118,0,0,0
70374,4,42,63,197,0,0
70375,0,0,0,0,0,0
70376,0,0,0,0,0,0
70377,1,9,66,0,0,0
70378,4,79,286,0,0,0
70379,2,2,432,754,0,0
70380,0,0,0,0,0,0
70381,1,9,14,0,0,0
70382,0,0,0,0,0,0
70383,0,0,0,0,0,0
70384,1,1,0,0,0,0
70385,4,5,26,48,0,0
70386,0,0,0,0,0,0
70387,3,18,25,104,0,0
70388,3,12,668,0,0,0
70389,8,36,379,397,0,0
70390,4,14,13,6,0,0
70391,4,26,376,395,195,0
70392,0,0,0,0,0,0
70393,0,0,0,0,0,0
70394,0,0,0,0,0,0
70395,8,15,15,0,0,0
70396,2,2,1,98,0,0
70397,0,0,0,0,0,0
70398,0,0,0,0,0,0
70399,1,9,185,153,87,0
70400,0,0,0,0,0,0
70401,0,0,0,0,0,0
70402,0,0,0,0,0,0
70403,1,29,34,0,0,0
70404,8,11,43,0,0,0
